center cam,left cam,right cam,angle,throttle,brake,speed
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_06_599.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_06_599.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_06_599.jpg,-0.409344,0,0,22.18167
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_06_667.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_06_667.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_06_667.jpg,-0.409344,0,0,22.03571
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_06_738.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_06_738.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_06_738.jpg,-0.4480756,0,0,21.84211
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_06_809.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_06_809.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_06_809.jpg,-0.5061729,0,0,21.68303
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_06_881.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_06_881.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_06_881.jpg,-0.748245,0,0.1479061,20.32734
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_06_949.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_06_949.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_06_949.jpg,-0.8450739,0,0.1963205,19.18983
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_07_018.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_07_018.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_07_018.jpg,-0.8547567,0,0.2060034,17.76334
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_07_084.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_07_084.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_07_084.jpg,-0.8547567,0,0.235052,16.7505
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_07_153.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_07_153.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_07_153.jpg,-0.8450739,0,0.235052,15.7681
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_07_221.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_07_221.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_07_221.jpg,-0.8450739,0,0.235052,14.48941
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_07_288.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_07_288.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_07_288.jpg,-0.8450739,0,0.2544178,13.54529
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_07_356.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_07_356.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_07_356.jpg,-0.8450739,0,0.2544178,12.30369
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_07_431.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_07_431.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_07_431.jpg,-0.8450739,0,0.2447349,11.38354
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_07_499.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_07_499.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_07_499.jpg,-0.8450739,0,0.2544178,10.18004
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_07_567.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_07_567.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_07_567.jpg,-0.8450739,0,0.2544178,9.2699
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_07_634.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_07_634.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_07_634.jpg,-0.8450739,0,0.2447349,8.374226
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_07_701.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_07_701.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_07_701.jpg,-0.912854,0,0.002662801,7.187838
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_07_770.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_07_770.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_07_770.jpg,-0.912854,0,0,6.850081
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_07_844.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_07_844.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_07_844.jpg,-0.912854,0,0,6.776945
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_07_919.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_07_919.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_07_919.jpg,-0.9322197,0,0,6.704753
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_07_992.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_07_992.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_07_992.jpg,-0.9322197,0,0,6.651731
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_08_067.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_08_067.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_08_067.jpg,-0.9322197,0,0,6.583368
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_08_135.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_08_135.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_08_135.jpg,-0.9322197,0,0,6.532825
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_08_209.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_08_209.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_08_209.jpg,-0.9322197,0.1479061,0,6.54543
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_08_284.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_08_284.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_08_284.jpg,-0.9322197,0.1963205,0,6.651178
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_08_357.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_08_357.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_08_357.jpg,-0.9322197,0.1963205,0,6.770222
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_08_430.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_08_430.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_08_430.jpg,-0.9225369,0.1963205,0,6.859859
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_08_503.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_08_503.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_08_503.jpg,-0.9225369,0.1963205,0,6.97914
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_08_575.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_08_575.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_08_575.jpg,-0.9225369,0.1963205,0,7.067123
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_08_647.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_08_647.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_08_647.jpg,-0.9225369,0.2060034,0,7.187363
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_08_719.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_08_719.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_08_719.jpg,-0.9225369,0.2253692,0,7.326609
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_08_791.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_08_791.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_08_791.jpg,-0.9031712,0.2544178,0,7.443113
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_08_863.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_08_863.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_08_863.jpg,-0.8934883,0.322198,0,7.654608
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_08_932.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_08_932.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_08_932.jpg,-0.8934883,0.3318809,0,7.836681
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_09_001.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_09_001.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_09_001.jpg,-0.8741224,0.3318809,0,8.079498
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_09_072.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_09_072.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_09_072.jpg,-0.6707819,0.3318809,0,8.287995
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_09_140.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_09_140.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_09_140.jpg,-0.4480756,0.3802953,0,8.584554
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_09_209.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_09_209.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_09_209.jpg,-0.3415638,0.4771242,0,8.862111
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_09_278.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_09_278.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_09_278.jpg,-0.3415638,0.6126846,0,9.336156
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_09_345.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_09_345.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_09_345.jpg,-0.4287098,0.6320504,0,9.730161
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_09_418.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_09_418.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_09_418.jpg,-0.6998307,0.5933188,0,10.18717
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_09_491.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_09_491.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_09_491.jpg,-0.8257081,0.5449044,0,10.44803
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_09_563.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_09_563.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_09_563.jpg,-0.8257081,0.5449044,0,10.8369
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_09_634.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_09_634.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_09_634.jpg,-0.8257081,0.5449044,0,11.14451
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_09_701.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_09_701.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_09_701.jpg,-0.8257081,0.5545873,0,11.62114
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_09_769.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_09_769.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_09_769.jpg,-0.8257081,0.5545873,0,11.52646
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_09_837.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_09_837.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_09_837.jpg,-0.8257081,0.5545873,0,12.10642
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_09_904.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_09_904.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_09_904.jpg,-0.8257081,0.5545873,0,12.63911
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_09_977.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_09_977.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_09_977.jpg,-0.8257081,0.5545873,0,13.07945
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_10_047.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_10_047.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_10_047.jpg,-0.8257081,0.5545873,0,13.25685
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_10_117.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_10_117.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_10_117.jpg,-0.8257081,0.5449044,0,13.63202
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_10_187.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_10_187.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_10_187.jpg,-0.8450739,0.5255386,0,13.89923
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_10_260.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_10_260.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_10_260.jpg,-0.8450739,0.5255386,0,14.30267
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_10_328.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_10_328.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_10_328.jpg,-0.8450739,0.5255386,0,14.73911
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_10_396.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_10_396.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_10_396.jpg,-0.8450739,0.5255386,0,15.13926
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_10_464.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_10_464.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_10_464.jpg,-0.8450739,0.5255386,0,15.15264
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_10_537.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_10_537.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_10_537.jpg,-0.8450739,0.5255386,0,15.57996
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_10_608.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_10_608.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_10_608.jpg,-0.8450739,0.5255386,0,15.95053
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_10_680.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_10_680.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_10_680.jpg,-0.8450739,0.5255386,0,16.34608
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_10_747.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_10_747.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_10_747.jpg,-0.8450739,0.5255386,0,16.39192
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_10_816.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_10_816.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_10_816.jpg,-0.09949167,0.4383927,0,16.85079
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_10_888.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_10_888.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_10_888.jpg,0,0.3609295,0,17.1599
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_10_960.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_10_960.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_10_960.jpg,0.2544178,0.409344,0,17.31909
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_11_031.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_11_031.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_11_031.jpg,0.4674413,0.4383927,0,17.32264
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_11_103.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_11_103.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_11_103.jpg,0.5449044,0.4383927,0,17.43014
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_11_173.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_11_173.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_11_173.jpg,0.1382232,0.5642702,0,17.84225
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_11_244.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_11_244.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_11_244.jpg,0,0.5836359,0,18.12049
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_11_315.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_11_315.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_11_315.jpg,0,0.5642702,0,18.63018
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_11_385.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_11_385.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_11_385.jpg,0,0.5642702,0,19.64006
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_11_453.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_11_453.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_11_453.jpg,-0.03171146,0.5836359,0,19.73841
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_11_521.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_11_521.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_11_521.jpg,-0.06076011,0.6030017,0,20.31348
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_11_588.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_11_588.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_11_588.jpg,-0.06076011,0.6126846,0,20.74901
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_11_661.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_11_661.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_11_661.jpg,0,0.6223675,0,21.226
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_11_728.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_11_728.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_11_728.jpg,0,0.6223675,0,22.00622
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_11_799.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_11_799.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_11_799.jpg,0,0.6223675,0,22.73926
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_11_869.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_11_869.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_11_869.jpg,0,0.6223675,0,23.79254
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_11_939.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_11_939.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_11_939.jpg,0.070443,0.5933188,0,24.42411
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_12_008.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_12_008.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_12_008.jpg,0.1672719,0.5642702,0,24.97373
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_12_077.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_12_077.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_12_077.jpg,0.2253692,0.5158557,0,25.81535
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_12_147.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_12_147.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_12_147.jpg,0.1769547,0.4868071,0,26.56401
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_12_217.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_12_217.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_12_217.jpg,0,0.4771242,0,27.12831
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_12_286.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_12_286.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_12_286.jpg,0,0.4674413,0,27.61399
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_12_354.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_12_354.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_12_354.jpg,-0.04139434,0.409344,0,28.03759
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_12_422.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_12_422.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_12_422.jpg,-0.4287098,0.2834665,0,28.53836
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_12_493.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_12_493.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_12_493.jpg,-0.9322197,0.1963205,0,28.58166
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_12_565.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_12_565.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_12_565.jpg,-1,0.1382232,0,28.8853
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_12_635.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_12_635.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_12_635.jpg,-0.02202857,0.0801259,0,28.92378
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_12_705.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_12_705.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_12_705.jpg,0,0,0,29.2652
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_05_00_54_12_774.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_05_00_54_12_774.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_05_00_54_12_774.jpg,0,0,0,28.62015
